2020-10-19, 04:05:22, 60000000, 62666666, 41666.66, 7040, -31.88, -35.43, -34.91, -34.33, -33.41, -30.82, -22.17, -25.56, -30.69, -31.06, -27.56, -31.56, -31.78, -31.47, -30.52, -28.92, -30.54, -30.37, -27.65, -13.61, -25.20, -29.48, -30.67, -30.92, -28.83, -30.28, -31.13, -31.48, -30.91, -30.49, -31.77, -31.72, -31.99, -31.99, -31.42, -32.06, -32.06, -32.10, -32.38, -31.23, -32.41, -32.33, -32.00, -31.95, -28.04, -22.86, -31.21, -31.62, -31.80, -30.94, -31.84, -31.94, -31.43, -30.85, -28.74, -30.73, -28.92, -21.91, -18.87, -28.49, -31.88, -33.33, -34.63, -35.25, -35.25
2020-10-19, 04:05:22, 62666666, 65333332, 41666.66, 7040, -35.34, -35.21, -34.58, -33.61, -31.99, -29.59, -20.57, -23.93, -29.26, -29.08, -30.29, -30.18, -30.14, -29.82, -27.27, -29.57, -29.37, -29.08, -28.39, -20.30, -20.61, -27.93, -27.89, -27.80, -27.13, -27.77, -27.91, -28.19, -28.13, -25.55, -29.38, -29.10, -28.68, -28.68, -28.58, -29.31, -28.75, -28.32, -27.44, -27.43, -27.76, -27.73, -27.64, -25.62, -25.45, -17.91, -27.55, -28.54, -24.76, -28.50, -29.43, -29.76, -29.91, -28.92, -30.06, -29.91, -28.53, -22.14, -18.83, -28.56, -31.70, -33.34, -34.56, -34.40, -34.40
2020-10-19, 04:05:22, 65333332, 67999998, 41666.66, 7040, -34.13, -33.89, -32.96, -31.52, -28.58, -25.84, -15.50, -19.21, -26.38, -27.84, -30.25, -30.62, -30.33, -28.61, -28.15, -30.94, -31.22, -31.20, -30.06, -24.90, -31.12, -31.86, -31.74, -28.16, -30.96, -31.93, -32.03, -32.04, -31.07, -32.06, -32.07, -32.04, -29.24, -29.24, -32.08, -32.19, -31.97, -31.96, -27.65, -32.02, -31.99, -31.73, -31.17, -25.51, -28.17, -18.72, -30.18, -30.95, -28.57, -31.78, -31.90, -32.09, -31.99, -31.62, -31.60, -30.55, -28.19, -20.72, -17.94, -27.74, -31.19, -32.86, -31.28, -33.12, -33.12
